gene_symbol	k	datasets	reml_warning	beta_meta	se_meta	z_meta	p_meta	ci_lb	ci_ub	tau2	Q	Q_pval	I2	beta_fixed	se_fixed	z_fixed	p_fixed	beta_meta_DL	se_meta_DL	p_meta_DL	tau2_DL	FDR_meta	direction	p_meta2	k_eff	n_pos	n_neg	concordance
HYAL3	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.5560463490623022	0.10022949224281663	5.547731876314614	2.893992203083875e-8	0.3596001540776449	0.7524925440469595	0.01252213381757455	3.1302471887934304	0.2090621726633384	41.088448969034324	0.5772738344553279	0.05945620855023079	9.709227152747651	2.754174448746832e-22	NA	NA	NA	NA	1.0412034721898116e-6	UP	2.893992203083875e-8	3	3	0	1
SDR16C5	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.1356316236009822	0.024589203251640556	5.515901520393226	3.469965365283702e-8	0.08743767081923151	0.18382557638273286	0	1.1130380246362406	0.573200900331679	0	0.1356316236009822	0.024589203251640556	5.515901520393226	3.469965365283702e-8	NA	NA	NA	NA	1.2363946471433759e-6	UP	3.469965365283702e-8	3	3	0	1
ADPRHL2	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3575132419613821	0.06540161306944221	5.466428505085665	4.591935106504737e-8	0.2293284358144513	0.48569804810831296	0.005582148647073043	3.3003269223600675	0.19201851848167006	43.60545639009253	0.34662600930544724	0.04573499701265916	7.579010209829102	3.4820111134231287e-14	NA	NA	NA	NA	1.6090271189546337e-6	UP	4.591935106504737e-8	3	3	0	1
SMAD5	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.23037160240848045	0.04222189842141817	5.456211374228933	4.864008765290086e-8	0.14761820214359228	0.3131250026733686	0	1.3958531038689617	0.497616015823587	0	0.23037160240848045	0.04222189842141817	5.456211374228933	4.864008765290086e-8	NA	NA	NA	NA	1.7003332768875769e-6	UP	4.864008765290086e-8	3	3	0	1
MIER3	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.42728565059712226	0.07891929320481472	-5.41421030581473	6.155977972444241e-8	-0.5819646229639157	-0.2726066782303288	0.005219933770338262	2.7238670099063156	0.25616500151661864	27.213682667651913	-0.436279253669158	0.06501567750676832	-6.71037002765587	1.9413149447710146e-11	NA	NA	NA	NA	2.13681798775899e-6	DOWN	6.155977972444241e-8	3	0	3	1
CDC20	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.20649001989052587	0.03815189429182183	-5.412313693026475	6.221557295466091e-8	-0.2812663586444759	-0.13171368113657583	0	0.3270553984240011	0.8491429780844613	0	-0.20649001989052587	0.03815189429182183	-5.412313693026475	6.221557295466091e-8	NA	NA	NA	NA	2.1545238343807283e-6	DOWN	6.221557295466091e-8	3	0	3	1
MMGT1	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.29240914386114336	0.05411357889637445	-5.403618644797017	6.530972172873102e-8	-0.39846980957260403	-0.18634847814968272	0	0.9041490832621624	0.6363067366152231	0	-0.29240914386114336	0.05411357889637445	-5.403618644797017	6.530972172873102e-8	NA	NA	NA	NA	2.2563898486045453e-6	DOWN	6.530972172873102e-8	3	0	3	1
EEFSEC	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.31107794150743173	0.057646188024113254	5.396331521128658	6.801721975702752e-8	0.1980934891341456	0.42406239388071787	0.0036447886892277746	2.27226048325252	0.3210590418956573	25.43815496533352	0.33213582662761454	0.028605165163191174	11.611043835363112	3.621671368916048e-31	NA	NA	NA	NA	2.3444536795971235e-6	UP	6.801721975702752e-8	3	3	0	1
ANKRD12	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.3068719059018102	0.05703970677648434	-5.379969905951967	7.449829129452124e-8	-0.4186676768724447	-0.19507613493117565	4.277749688861716e-7	1.9906757448547885	0.3695985462874131	0.004289135882498433	-0.3068725515465218	0.05703840346731171	-5.380104156007596	7.444275570062171e-8	NA	NA	NA	NA	2.5559309358981104e-6	DOWN	7.449829129452124e-8	3	0	3	1
TRAPPC1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3967925650682085	0.07380336643391282	5.376347777082989	7.601190526090402e-8	0.25214062491992706	0.5414445052164899	0.007893023039685053	3.4845599248426	0.17512067655049862	45.34951507789269	0.3502263774149597	0.040406755916613885	8.667520306201036	4.416328985325992e-18	NA	NA	NA	NA	2.6018241738263604e-6	UP	7.601190526090402e-8	3	3	0	1
C8orf44	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3828714028733923	0.07139940784958962	5.362389050620017	8.212841370352128e-8	0.2429311349707102	0.5228116707760744	0	1.7229122474589886	0.4225463543650989	0	0.3828714028733923	0.07139940784958962	5.362389050620017	8.212841370352128e-8	NA	NA	NA	NA	2.804694811625795e-6	UP	8.212841370352128e-8	3	3	0	1
SLC30A6	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.2607671836035892	0.04878005790012178	-5.3457743764371015	9.003130113746564e-8	-0.3563743402516064	-0.16516002695557197	0	1.148351198090768	0.5631689545080305	0	-0.2607671836035892	0.04878005790012178	-5.3457743764371015	9.003130113746564e-8	NA	NA	NA	NA	3.0674950458979362e-6	DOWN	9.003130113746564e-8	3	0	3	1
MRPS18A	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.21829601716379315	0.04088045003714892	5.339863356822711	9.301666288031034e-8	0.13817180741919216	0.29842022690839415	1.7468729342274023e-7	2.29480416126292	0.3174604356210003	0.0024043227275669294	0.21829561992415328	0.04087929633378516	5.340004342093833	9.294435537767986e-8	NA	NA	NA	NA	3.15467292204392e-6	UP	9.301666288031034e-8	3	3	0	1
CTDSPL2	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.31623895474092145	0.059485377980144645	-5.316246874088577	1.059294079698346e-7	-0.43282815318875695	-0.19964975629308596	0	0.604466388862856	0.7391656754707643	0	-0.31623895474092145	0.059485377980144645	-5.316246874088577	1.059294079698346e-7	NA	NA	NA	NA	3.5700848812442826e-6	DOWN	1.059294079698346e-7	3	0	3	1
RIMKLB	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.2259381375060167	0.042569765315069195	-5.307479048423066	1.1115177715842374e-7	-0.3093733443538747	-0.14250293065815872	9.490719745267555e-4	3.061336479522801	0.21639101790897045	11.690371548139087	-0.22847840823351817	0.03518783459409229	-6.49310794111433	8.408339793311357e-11	NA	NA	NA	NA	3.726987140230412e-6	DOWN	1.1115177715842374e-7	3	0	3	1
UBE2O	3	A2780,PEO1,UWB_BRCAdef	TRUE	0.2564738232023076	0.04845510811145071	5.293019316196691	1.2031320660031833e-7	0.1615035564368696	0.3514440899677456	0	4.151318551940501	0.12547367843786952	0	0.2564738232023076	0.04845510811145071	5.293019316196691	1.2031320660031833e-7	0.28533808062656063	0.07825212910612087	2.6594628599477125e-4	0.009322012456908845	4.015962496611529e-6	UP	1.2031320660031833e-7	3	3	0	1
SPRTN	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.2620971315297631	0.0495854056765584	5.285771649009016	1.2517596386093404e-7	0.1649115222449007	0.3592827408146255	0.001200656765823285	3.083040586328758	0.21405542692699192	13.75345779441619	0.26596131646704235	0.04354932174750615	6.107128786277197	1.0143938593672398e-9	NA	NA	NA	NA	4.1501725955417744e-6	UP	1.2517596386093404e-7	3	3	0	1
ZNF234	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.19101439456885005	0.036168498833204214	-5.281236455229675	1.283149584362041e-7	-0.2619033496568093	-0.12012543948089084	0	1.0448712262694457	0.5930742878946735	0	-0.19101439456885005	0.036168498833204214	-5.281236455229675	1.283149584362041e-7	NA	NA	NA	NA	4.244727719007047e-6	DOWN	1.283149584362041e-7	3	0	3	1
MPLKIP	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.32176708478361726	0.061383458130911665	5.241918500215302	1.589155636008855e-7	0.20145771760050807	0.44207645196672646	0.0016027237297983647	1.70664429882614	0.4259973516939026	12.43768117924266	0.31672211854737203	0.05525387243488714	5.732125271773613	9.91799756253522e-9	NA	NA	NA	NA	5.1532553486102945e-6	UP	1.589155636008855e-7	3	3	0	1
DMC1	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.5802018931494983	0.11086317126641042	-5.233495366601417	1.663341780603784e-7	-0.7974897160435586	-0.36291407025543815	0.013947219547785463	2.8372250278746662	0.24204962449822656	31.03975775024275	-0.6168037586309966	0.05757788231761508	-10.712512058511308	8.891578526427047e-27	NA	NA	NA	NA	5.346920632562642e-6	DOWN	1.663341780603784e-7	3	0	3	1
PDGFA	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.17620173110129986	0.03378844987636143	-5.2148509844653	1.8396506264607666e-7	-0.2424258759524051	-0.10997758625019462	0	0.06493527023846904	0.9680537802694733	0	-0.17620173110129986	0.03378844987636143	-5.2148509844653	1.8396506264607666e-7	NA	NA	NA	NA	5.8375351531063e-6	DOWN	1.8396506264607666e-7	3	0	3	1
TTLL4	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.21845126013422084	0.04217569667372585	-5.179553092487722	2.2241810514510898e-7	-0.30111410663760924	-0.13578841363083244	9.338393487431132e-4	1.6145080905660343	0.44608130503884336	8.61766285134014	-0.22683112475485012	0.033207988038392755	-6.830619322453496	8.454882003005541e-12	NA	NA	NA	NA	7.012572538978095e-6	DOWN	2.2241810514510898e-7	3	0	3	1
ORAI3	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3112716064490926	0.060432763036152755	5.150709496153274	2.5950288022370863e-7	0.19282556741198975	0.4297176454861954	0.003578663282900121	1.9139177261803497	0.3840590880544515	19.805630660260043	0.33691668452987455	0.033222884729822384	10.141102654684369	3.629789726476717e-24	NA	NA	NA	NA	8.164402318868041e-6	UP	2.5950288022370863e-7	3	3	0	1
PAPSS1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.17551509975152899	0.034095720109720146	5.147716463729782	2.6367664575863627e-7	0.10868871630951944	0.24234148319353854	6.897866964104331e-4	2.099828435516324	0.3499677688433394	8.692653506589581	0.1826908205649194	0.025196728563064503	7.250576998822104	4.1499987109737785e-13	NA	NA	NA	NA	8.260564747527445e-6	UP	2.6367664575863627e-7	3	3	0	1
AGL	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.3882444600320517	0.0755295589475415	-5.140298254643643	2.7430270489344027e-7	-0.536279675337428	-0.2402092447266754	0.007354436779641082	3.415288560684359	0.18129236396420298	41.99182033939526	-0.3683322002582509	0.05340383729550761	-6.8971111236839056	5.307066879027312e-12	NA	NA	NA	NA	8.557202736833968e-6	DOWN	2.7430270489344027e-7	3	0	3	1
ZNF808	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.3004480924828958	0.058781271028610735	-5.1112894843096885	3.199672415826533e-7	-0.4156572666644605	-0.18523891830133105	0	1.0118945228183052	0.6029341685637926	0	-0.3004480924828958	0.058781271028610735	-5.1112894843096885	3.199672415826533e-7	NA	NA	NA	NA	9.87756910497431e-6	DOWN	3.199672415826533e-7	3	0	3	1
TTC21B	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.29310095092355465	0.05735243057012416	-5.110523617045026	3.212671457267153e-7	-0.405509649266832	-0.18069225258027732	0.0037043834430449418	2.769584880093953	0.25037576238031123	37.107415496135985	-0.2879533006974807	0.042173109762672925	-6.827888726203108	8.617338242428404e-12	NA	NA	NA	NA	9.897036008043622e-6	DOWN	3.212671457267153e-7	3	0	3	1
METTL4	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.3323153278886121	0.06503373868790624	-5.109891182534919	3.223444169345731e-7	-0.4597791134968975	-0.20485154228032676	0.004447141193565995	2.822586440617857	0.2438277561683016	30.74394797588017	-0.3572275192766591	0.044854031879928306	-7.964223154630488	1.6626497228760555e-15	NA	NA	NA	NA	9.909577740564517e-6	DOWN	3.223444169345731e-7	3	0	3	1
OPA3	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.15297004898747976	0.030175136784238856	-5.069406978376297	3.990571129361703e-7	-0.2121122303131577	-0.09382786766180182	0	0.8875490829980487	0.6416100609640888	0	-0.15297004898747976	0.030175136784238856	-5.069406978376297	3.990571129361703e-7	NA	NA	NA	NA	1.2141682158409774e-5	DOWN	3.990571129361703e-7	3	0	3	1
TMEM59	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.30479560652796905	0.06015199571471024	-5.067090508078204	4.0394224669798617e-7	-0.4226913517270088	-0.18689986132892933	0.004537604396877256	2.357255313572906	0.30770071997812987	35.47956239020192	-0.3339234543227432	0.027432286655930564	-12.172643808770951	4.347684615512873e-34	NA	NA	NA	NA	1.2265080086084439e-5	DOWN	4.0394224669798617e-7	3	0	3	1
SPCS1	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.1974695631511248	0.039083553787262686	-5.052497636882755	4.3606975404200714e-7	-0.2740719209619937	-0.12086720534025591	0	0.3347149167250489	0.845897184265514	0	-0.1974695631511248	0.039083553787262686	-5.052497636882755	4.3606975404200714e-7	NA	NA	NA	NA	1.3132715790263054e-5	DOWN	4.3606975404200714e-7	3	0	3	1
THBS4	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.09686600397672425	0.019210818016974593	-5.0422633690628835	4.6005749074463705e-7	-0.13451851540354764	-0.05921349254990087	1.7971436761312924e-6	2.7070585611581475	0.2583269416561777	0.02563650327758189	-0.09686905714652577	0.01916891234388993	-5.05344567332234	4.3390977933628287e-7	NA	NA	NA	NA	1.376198067079025e-5	DOWN	4.6005749074463705e-7	3	0	3	1
AIP	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.4369753935309763	0.08666704551466513	5.0420017312928325	4.6068711922913195e-7	0.26711110567573904	0.6068396813862136	0.01105545737724671	3.9358336146582	0.13974767452593997	49.91002571911833	0.44125753633674214	0.055004718628194824	8.022176048557375	1.0388810180579764e-15	NA	NA	NA	NA	1.376198067079025e-5	UP	4.6068711922913195e-7	3	3	0	1
CCDC9	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.40783763649719723	0.08103562207416315	-5.032819222686382	4.833188541269672e-7	-0.566664537227356	-0.24901073576703847	4.422761835697943e-6	2.6944286695049584	0.2599634240086135	0.020011913032647724	-0.40784776109648585	0.08102454820139862	-5.0336320306621065	4.81273073623238e-7	NA	NA	NA	NA	1.435107609633627e-5	DOWN	4.833188541269672e-7	3	0	3	1
ZNF485	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.2682965563126115	0.053394198665143076	-5.024825973982853	5.038892464564807e-7	-0.37294726267966855	-0.16364584994555448	6.328318149255203e-4	2.0248893572713973	0.3633296686960082	5.817503222954791	-0.2688927602934982	0.05034037482475593	-5.341493010919429	9.218417090731727e-8	NA	NA	NA	NA	1.490202057470396e-5	DOWN	5.038892464564807e-7	3	0	3	1
PEX12	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.26639863402718506	0.05317581485834997	5.0097706022337265	5.449495289443289e-7	0.16217595205624924	0.37062131599812087	0.0026593994115634216	1.7695808741917705	0.4128006719229083	19.819305074196624	0.28635267941073356	0.031141618534019103	9.195176515887313	3.743794198464339e-20	NA	NA	NA	NA	1.598842992956308e-5	UP	5.449495289443289e-7	3	3	0	1
PBK	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.2922981126487161	0.05836518432663928	-5.008090285689446	5.497274815900536e-7	-0.4066917718799707	-0.17790445341746147	0	0.3018056871934128	0.8599312424273278	0	-0.2922981126487161	0.05836518432663928	-5.008090285689446	5.497274815900536e-7	NA	NA	NA	NA	1.6096673802519052e-5	DOWN	5.497274815900536e-7	3	0	3	1
UBA6	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.26313801389026004	0.05335117974833556	-4.93218735052376	8.131386747799739e-7	-0.36770440472972044	-0.15857162305079964	0	0.015913135023638853	0.9920750021871652	0	-0.26313801389026004	0.05335117974833556	-4.93218735052376	8.131386747799739e-7	NA	NA	NA	NA	2.3438365660763104e-5	DOWN	8.131386747799739e-7	3	0	3	1
AK8	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.25510941310264695	0.051980880182225936	4.907754778455593	9.212493908312805e-7	0.15322876006079228	0.35699006614450163	0	0.71621532400228	0.6989978154516971	0	0.25510941310264695	0.051980880182225936	4.907754778455593	9.212493908312805e-7	NA	NA	NA	NA	2.6349158108746894e-5	UP	9.212493908312805e-7	3	3	0	1
TSPYL4	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3096648111337984	0.06387790296383644	4.8477610686298	1.2486265656335086e-6	0.18446642191673462	0.4348632003508622	0.005397148961498703	3.8296934913606693	0.14736441508886203	38.016126104149876	0.3113655709653987	0.032404214637757764	9.608798560499347	7.340041384077424e-22	NA	NA	NA	NA	3.5034992459246096e-5	UP	1.2486265656335086e-6	3	3	0	1
IGFLR1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.2796020390204176	0.057742614335241534	4.842213021341685	1.2840100200490972e-6	0.16642859455015796	0.3927754834906772	5.023988459804415e-7	2.449269024295257	0.29386508481721024	0.0011954555852342447	0.27960319455293015	0.057738954134756354	4.842539993023897	1.2818982373410843e-6	NA	NA	NA	NA	3.5959576072852275e-5	UP	1.2840100200490972e-6	3	3	0	1
TANGO6	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3860204838052537	0.08021624649867168	4.812248149901229	1.492418829621077e-6	0.22879952969287004	0.5432414379176373	0.009897621303452108	3.9760589808922546	0.13696505064961112	49.9977901253151	0.44681015949473735	0.03413011277043167	13.091376594624895	3.688614376502276e-39	NA	NA	NA	NA	4.140412238950632e-5	UP	1.492418829621077e-6	3	3	0	1
SNX22	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.24339836110760146	0.05092476631700012	-4.779567560359099	1.7567263418284027e-6	-0.3432090690100401	-0.14358765320516279	0	1.0710347298709424	0.5853663637587926	0	-0.24339836110760146	0.05092476631700012	-4.779567560359099	1.7567263418284027e-6	NA	NA	NA	NA	4.837376613895082e-5	DOWN	1.7567263418284027e-6	3	0	3	1
WDR43	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.26572276135230255	0.05561710611475053	-4.777716424224897	1.772971781842899e-6	-0.37473028626155597	-0.15671523644304913	0.0019094491295110966	2.359037684850513	0.307426623668924	18.199888685731764	-0.2756436458524203	0.04729872081853389	-5.827718827956336	5.6190144748526475e-9	NA	NA	NA	NA	4.873036010801292e-5	DOWN	1.772971781842899e-6	3	0	3	1
CIITA	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.0975530280655059	0.020464044894857595	4.767045252623541	1.8694733203679645e-6	0.05744423709357427	0.13766181903743754	2.9831529940783133e-6	1.0596755404994855	0.5887004666616027	0.0379605443007472	0.09754983374116291	0.020398796909911796	4.7821366216829855	1.7344172913677324e-6	NA	NA	NA	NA	5.109778556059351e-5	UP	1.8694733203679645e-6	3	3	0	1
ALDH8A1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.19453253202542442	0.04113448840433152	4.729183212715971	2.2542489146114216e-6	0.11391041623045417	0.27515464782039467	0	0.8374482163624968	0.6578856755077555	0	0.19453253202542442	0.04113448840433152	4.729183212715971	2.2542489146114216e-6	NA	NA	NA	NA	6.09389007319179e-5	UP	2.2542489146114216e-6	3	3	0	1
CCDC149	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.16260535898935732	0.034486998866815895	-4.714975623634783	2.4173968838495136e-6	-0.23019863470319013	-0.09501208327552452	0	0.8616805841498296	0.6499627066812813	0	-0.16260535898935732	0.034486998866815895	-4.714975623634783	2.4173968838495136e-6	NA	NA	NA	NA	6.511119803548773e-5	DOWN	2.4173968838495136e-6	3	0	3	1
PRR3	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.1958596024762533	0.041892638840617676	-4.6752748906892565	2.935601307159954e-6	-0.27796766582120774	-0.11375153913129887	0	0.6459627518462929	0.7239873378381771	0	-0.1958596024762533	0.041892638840617676	-4.6752748906892565	2.935601307159954e-6	NA	NA	NA	NA	7.793309969295196e-5	DOWN	2.935601307159954e-6	3	0	3	1
DOC2A	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.2288871792465204	0.049028784445203095	4.668424515038418	3.0351825272939924e-6	0.13279252752814474	0.3249818309648961	0	0.9052496014743908	0.6359566993535463	0	0.2288871792465204	0.049028784445203095	4.668424515038418	3.0351825272939924e-6	NA	NA	NA	NA	8.014507862695762e-5	UP	3.0351825272939924e-6	3	3	0	1
ZNF385A	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.5025860425153608	0.1077767444468704	4.663214175699244	3.1130846033787817e-6	0.2913475050285176	0.713824580002204	0.01571117381207453	4.211993147090315	0.12172430657947107	45.37576056965976	0.5500500730634584	0.06774990130215018	8.118832094091943	4.706911805424613e-16	NA	NA	NA	NA	8.190957656612464e-5	UP	3.1130846033787817e-6	3	3	0	1
SENP2	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.16083048852519846	0.034580425651629845	-4.650911187312646	3.304716333736447e-6	-0.228606877372458	-0.09305409967793894	1.7431526320342447e-6	2.17258584980309	0.3374651865673447	0.02445369551967732	-0.1608260398918312	0.03456367021897371	-4.653037101469213	3.2708136806516328e-6	NA	NA	NA	NA	8.63371738992241e-5	DOWN	3.304716333736447e-6	3	0	3	1
METTL18	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.2546250050641885	0.05486370488191211	-4.641046491705945	3.466491136869772e-6	-0.3621558906911706	-0.14709411943720643	5.822708431055581e-6	1.9387733455378813	0.37931561136796804	0.052493198982067564	-0.25462801674590246	0.054839426552334064	-4.643156078645484	3.431269414328136e-6	NA	NA	NA	NA	8.977058571084644e-5	DOWN	3.466491136869772e-6	3	0	3	1
ZNF136	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.2644338573205063	0.057054121754114645	-4.634789725799886	3.5730048662711717e-6	-0.3762578811281342	-0.15260983351287838	0	1.0127993443157168	0.6026614563587901	0	-0.2644338573205063	0.057054121754114645	-4.634789725799886	3.5730048662711717e-6	NA	NA	NA	NA	9.204533616298226e-5	DOWN	3.5730048662711717e-6	3	0	3	1
NPIPB3	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.3471488652023294	0.07501037236532537	-4.628011490352286	3.6919353755099844e-6	-0.49416649350530567	-0.20013123689935314	0	0.7707413272302747	0.6801984646501467	0	-0.3471488652023294	0.07501037236532537	-4.628011490352286	3.6919353755099844e-6	NA	NA	NA	NA	9.49437363437672e-5	DOWN	3.6919353755099844e-6	3	0	3	1
KCNMB3	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.299707529393101	0.06488617363132958	-4.618973698402683	3.85642731356477e-6	-0.4268820928051195	-0.17253296598108253	0.002075934505434668	2.3059408093609437	0.31569762554642744	14.447085158964667	-0.29496662961971826	0.0569298011651139	-5.181234144209014	2.2042258877476595e-7	NA	NA	NA	NA	9.88301398365377e-5	DOWN	3.85642731356477e-6	3	0	3	1
XRCC3	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3516810495568591	0.07620589520876311	4.614879840902629	3.933228084151162e-6	0.20232023953804992	0.5010418595756683	0	0.23603011583765532	0.8886826708023461	0	0.3516810495568591	0.07620589520876311	4.614879840902629	3.933228084151162e-6	NA	NA	NA	NA	1.0062395100405403e-4	UP	3.933228084151162e-6	3	3	0	1
SPNS3	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3505207075880009	0.07607807322658519	4.607381505891145	4.077714374677566e-6	0.201410424050693	0.49963099112530884	0.005006172832664221	1.7293526675862392	0.42118785484328186	19.387498645125465	0.37434610604533064	0.049134767441292235	7.618762142155473	2.5611991451918005e-14	NA	NA	NA	NA	1.0396062492820201e-4	UP	4.077714374677566e-6	3	3	0	1
GPATCH4	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.3078540075289962	0.06775774241951446	-4.543451368597151	5.534057711484097e-6	-0.4406567423449864	-0.17505127271300602	0.005413800783461595	2.677717492685855	0.2621446714938128	34.81024001722016	-0.33141310211915836	0.0408200371611865	-8.118882910628034	4.704941648677423e-16	NA	NA	NA	NA	1.384638094411427e-4	DOWN	5.534057711484097e-6	3	0	3	1
CEP76	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.1905096331242205	0.04219661737152809	-4.514808176372112	6.337410280921465e-6	-0.27321348344183277	-0.10780578280660826	0	0.5047581922803313	0.7769501434321532	0	-0.1905096331242205	0.04219661737152809	-4.514808176372112	6.337410280921465e-6	NA	NA	NA	NA	1.5737617133394785e-4	DOWN	6.337410280921465e-6	3	0	3	1
TUSC3	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.35532027558140894	0.07938553643745609	-4.475881773014762	7.609658787036709e-6	-0.510913067892215	-0.19972748327060286	0.010039462350932258	3.7145557831863947	0.15609696542482143	48.29067524333985	-0.42452030121972867	0.02446842082341754	-17.349722088049134	1.982007372355821e-67	NA	NA	NA	NA	1.872279941496037e-4	DOWN	7.609658787036709e-6	3	0	3	1
WASL	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.19803333795543487	0.04429182826034893	4.471103265175416	7.781710994904638e-6	0.11122294975571763	0.28484372615515213	0	0.3786627671492099	0.8275122372898333	0	0.19803333795543487	0.04429182826034893	4.471103265175416	7.781710994904638e-6	NA	NA	NA	NA	1.9087306890354141e-4	UP	7.781710994904638e-6	3	3	0	1
MKNK2	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.2978747956104038	0.06664273065431103	4.469726745675219	7.831959146183906e-6	0.16725744369655077	0.42849214752425685	0	0.824463290989539	0.6621708693861659	0	0.2978747956104038	0.06664273065431103	4.469726745675219	7.831959146183906e-6	NA	NA	NA	NA	1.9161842856862507e-4	UP	7.831959146183906e-6	3	3	0	1
HADHB	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.2345107615434398	0.05260870303967635	-4.457641948834527	8.286616281558207e-6	-0.3376219247745683	-0.1313995983123113	0.0015178925170471259	1.6318205723083468	0.44223658224482326	12.960870815185672	-0.22504059381668048	0.043382911805940255	-5.187309575330684	2.1335390284291383e-7	NA	NA	NA	NA	2.0220164184059608e-4	DOWN	8.286616281558207e-6	3	0	3	1
DYRK3	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.31030912662507	0.06972688574911214	4.450351156390507	8.572999410338043e-6	0.17364694180267107	0.44697131144746893	0.0015012360130151625	1.2523556547452268	0.5346313540892721	2.6819773283260657	0.31611429171027267	0.05990777107320025	5.2766825746866495	1.3154345115074293e-7	NA	NA	NA	NA	2.0884504494344093e-4	UP	8.572999410338043e-6	3	3	0	1
KRT81	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.42550541404821496	0.09677564879372128	-4.39682316111552	1.0984676749116727e-5	-0.6151822002644057	-0.23582862783202416	0	0.607126061798687	0.7381833593043884	0	-0.42550541404821496	0.09677564879372128	-4.39682316111552	1.0984676749116727e-5	NA	NA	NA	NA	2.624077788193684e-4	DOWN	1.0984676749116727e-5	3	0	3	1
ZNHIT2	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.310522714602525	0.07127672436173904	4.356579477847216	1.3211073603630722e-5	0.17082290191752783	0.4502225272875222	0.0030260119370122828	3.780179915805303	0.1510582193445484	16.22590548181917	0.29980568956013703	0.05875516540176203	5.102626935182554	3.34970922736152e-7	NA	NA	NA	NA	3.1107029518612656e-4	UP	1.3211073603630722e-5	3	3	0	1
MRPL9	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.34629970933028686	0.0795589474900243	-4.35274372343486	1.3444427815667297e-5	-0.5022323810586478	-0.19036703760192591	0.00909532691282274	3.5648141524646344	0.16823271054675057	47.198769427198826	-0.31265230878369354	0.033010502039121585	-9.471298207254206	2.7638703144361614e-21	NA	NA	NA	NA	3.160616122579846e-4	DOWN	1.3444427815667297e-5	3	0	3	1
