gene_symbol	log2FC_A2780	SE_A2780	pval_A2780	padj_A2780	log2FC_PEO1	SE_PEO1	pval_PEO1	padj_PEO1	log2FC_UWB_BRCAdef	SE_UWB_BRCAdef	pval_UWB_BRCAdef	padj_UWB_BRCAdef
RASGEF1C	-0.8424250536160683	0.05546824805730423	8.390491743956204e-11	2.5819824759615437e-10	NA	NA	NA	NA	NA	NA	NA	NA
RASGRF1	1.3294683510160383	0.03111027645076876	1.1334024118852214e-17	1.2850568991310463e-16	0.7262105909497499	0.1250798801002284	9.23856684543648e-4	0.00826041066773954	NA	NA	NA	NA
RASGRF2	-0.0572950458588844	0.020257718903717397	0.01228315292583752	0.01670773970066504	0.01304983561570355	0.06231971934411169	0.8406669060178766	0.8996582437095386	-0.07381403145560587	0.39179860902996777	0.7962769787992914	0.859202891857447
RASGRP1	0.07834642883410103	0.043579073922803975	0.09146576852324438	0.1140945406411	-1.1795351608358988	0.17734677545436134	4.33088046679875e-4	0.00524873183845553	0.13762454194251408	0.3271326450071297	0.6127556508119685	0.7123859055566315
RASGRP2	-1.9807624076944423	0.06404333142206663	1.7141490142753656e-15	1.1882521379114342e-14	-0.18985200595757495	0.10214428141231253	0.1095441327453089	0.21428055103107652	NA	NA	NA	NA
RASGRP3	-0.3991174316291021	0.035697095653968954	6.971475258415913e-9	1.6910596247624575e-8	-0.06784697737065515	0.08430233655544822	0.44989566010783943	0.5931995850468166	-0.9716195765241596	0.6324466034905959	0.01944675398939245	0.04119374657490467
RASGRP4	-0.10822320132794055	0.03408306038452858	0.00598800360017053	0.00836887899185682	-1.1421914660230166	0.559542385522479	0.08451205847423876	0.17715141725099803	NA	NA	NA	NA
RASIP1	4.128270455036534	0.08332499475006419	1.130294385352024e-18	1.6211913452341795e-17	-0.406865576345703	0.06472340343971156	5.949756666101508e-4	0.00640951059030026	0.15766351427748576	0.5330484075864463	0.5263546437352293	0.6393374890380109
RASL10A	-1.0652731125847312	0.06633414555519998	3.672834221154824e-11	1.1893564854921696e-10	NA	NA	NA	NA	NA	NA	NA	NA
RASL10B	-2.071407017684834	0.05405865977332556	6.186820661001813e-17	5.87132275962313e-16	-1.708172706966778	0.11176071229795378	2.9127672729531024e-6	3.904808354402737e-4	-0.25131017494768765	0.274516155468923	0.2969284431667336	0.4101238962624174
RASL11A	-1.8903479207627656	0.08551311782433527	2.981917486820674e-13	1.3287948548242062e-12	-0.16916567365839086	0.1475331937393399	0.2927394899708923	0.4358538199575528	0.560156331047107	0.44307467658765143	0.08691757528413176	0.149926591177786
RASL11B	-0.20021017349783143	0.06930919358274555	0.01084937157535149	0.01483181815826045	0.37140449901140293	0.08227552780009781	0.00347634267054456	0.01940454953569178	-0.870759161280953	0.43644584087690375	0.01103857551448688	0.0251164099364368
RASL12	-0.01089802648796284	0.012658330498600106	0.4022301293274755	0.45183131357631945	NA	NA	NA	NA	NA	NA	NA	NA
RASSF1	-1.442350847882509	0.05602378020444847	2.8956996092589717e-14	1.546184397897905e-13	0.19620819999035843	0.0883414439040903	0.06548974107215698	0.1466447696383287	0.01585954436512451	0.2071599252403125	0.9362960409087436	0.9577977818654302
RASSF10	0.48614765375414953	0.04628512196388554	1.6671205661467778e-8	3.8704225592790445e-8	NA	NA	NA	NA	NA	NA	NA	NA
RASSF2	-1.6227714912012925	0.035751135492657134	4.4286430637734256e-18	5.50988158893447e-17	-0.00220574721688859	0.3239603178136984	0.9947755771746838	0.9972468203837253	0.4069242093195086	0.4265921824129372	0.19363777632782456	0.29019709642695424
RASSF3	-0.6898026581176855	0.03669345167166384	3.477181325209291e-12	1.3063124561188736e-11	0.42766644524119846	0.13974488804666993	0.02057470312461463	0.06406204534675922	-0.1756121493391137	0.11818812545331622	0.12849660418189943	0.20800794794240257
RASSF4	-1.0436353384304704	0.07375652030656586	2.3732390473901153e-10	6.894234031624634e-10	-0.12876597422629638	0.11883320978344064	0.3178168607194994	0.4633652521631526	1.3585087476705977	0.22330317903352956	1.791243117506863e-10	1.959226923495277e-9
RASSF5	0.8252693338623733	0.06288977666437884	7.1021749271893e-10	1.9398756783631158e-9	0.19656861371465917	0.18922014721178534	0.3366651615689996	0.48259979294656447	-0.8023606032692934	0.5277405546179421	0.03036437997913505	0.06081423869909429
RASSF6	2.356163087322019	0.06499675818284306	1.4643023513715476e-16	1.266334415828277e-15	-0.07940751562871123	0.063682095762145	0.2562752863443958	0.39623550796398194	-0.6317485939215983	0.5790223557250175	0.08000857237272926	0.13981178684581427
RASSF7	-0.49632832497173585	0.09642019369024497	1.032464590410645e-4	1.6752267363215854e-4	0.04104377998124864	0.12684973016919623	0.7566216284301075	0.8430684726932788	2.357021787405412	0.3910200742547447	1.2368962026931874e-10	1.3907973681432302e-9
RASSF8	-1.075918485227762	0.054663493346127315	1.7382682527730677e-12	6.855919632332318e-12	1.1952303954662369	0.13511632923796824	8.236644280045427e-5	0.0021529733637588	-1.8067099596400575	0.17008227900360673	2.6217397721277452e-27	1.6029480825524792e-25
RASSF8-AS1	NA	NA	NA	NA	NA	NA	NA	NA	-0.4344718223967121	0.4983327724906027	0.1819497005268265	0.2755031901195037
RASSF9	-0.6710455682306553	0.06619054709640126	2.7164422289519084e-8	6.166170072461343e-8	NA	NA	NA	NA	-1.0032864115113436	0.6944277034073951	0.02049148432410406	0.04303981651112141
RAVER1	1.0327393409826922	0.05424707943600796	2.8749740606808838e-12	1.0945250836972844e-11	-0.12700124811583802	0.08635803689278888	0.18894405874714915	0.3193122514039257	0.9147750539736572	0.21931362981802813	8.669420128612309e-6	4.1194220963278645e-5
RAVER2	-0.3107381445661619	0.04942286234014074	1.1806714656435176e-5	2.071587256546561e-5	-0.4179404625156869	0.12736074752548285	0.0153806290774017	0.05202722536354438	-0.2287994811291486	0.17649972002457323	0.17215647134414264	0.2634268344391945
RAX	-0.00312299061432464	0.010733205347055892	0.7748865593083625	0.802215168083923	NA	NA	NA	NA	NA	NA	NA	NA
RAX2	-0.02154310263456992	0.014431014695850742	0.1553033155789462	0.18797071167973167	NA	NA	NA	NA	NA	NA	NA	NA
RB1	1.4481378289010092	0.08505045044727932	1.5364986646351698e-11	5.2573524905922557e-11	0.33137046955240246	0.07224414180276253	0.00320726472908712	0.01836183652990794	-0.11000242241516232	0.1183174514092831	0.3416241875042256	0.4583843570281503
RB1CC1	-0.6967107565242738	0.08841051395798413	7.649477847999164e-7	1.4964746972100383e-6	0.30355455471184944	0.07133812143258485	0.00466199269227718	0.02342922009033681	0.21328327873183017	0.09618879017071424	0.02462012610329122	0.05053163044436325
RBAK	-0.34977893465222243	0.08137170501704674	5.749354745954224e-4	8.745483396113504e-4	0.18700992449268705	0.12207436698597424	0.1735375673977461	0.3008347171503247	-0.1336749442306772	0.1640189276868642	0.3943338010076325	0.5139392913007474
RBAK-RBAKDN	-0.27743460851615187	0.08440922622839826	0.00474472342955113	0.00668581555464386	0.4190497385723524	0.10834173277893473	0.00736707760837005	0.03133140623177191	NA	NA	NA	NA
RBBP4	0.46047789566995334	0.03922507007960058	3.502609558948563e-9	8.84020569942354e-9	-0.11764402387461724	0.09781599298555257	0.27184459096383407	0.4139212306425664	-0.06347308116030079	0.1040351920466634	0.5339976206395707	0.6454653454514295
RBBP5	-0.4482185715349476	0.047464430530306564	7.13927675006618e-8	1.544464996010638e-7	0.02437064104164088	0.21603742312417892	0.9136519880922248	0.9470140808195076	-0.9793558771529356	0.1552766340291468	7.48986707508372e-11	8.748611899941072e-10
